,fips_code,county_name,district,state,notes_x,id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes_y,district_id,next_election,_merge,Notes,Missing FIPS,Source 
2380,37045,Cleveland,NC - District 27B,NC,,6387,Michael Wayne,Miller,,M,C,26,Yes,Not Sure,No,,NC - District 27B - 2018,,2014,,,NC - District 27B,2018,both,,,
2381,37109,Lincoln,NC - District 27B,NC,,6387,Michael Wayne,Miller,,M,C,26,Yes,Not Sure,No,,NC - District 27B - 2018,,2014,,,NC - District 27B,2018,both,,,
2382,37051,Cumberland,NC - District 12,NC,,6361,Billy,West,,M,C,10,Yes,Not Sure,No,,NC - District 12 - 2018,,2014,,,NC - District 12,2018,both,,,
2383,37057,Davidson,NC - District 22B,NC,,6381,Garry,Frank,,M,C,26,Yes,Not Sure,No,,NC - District 22B - 2018,,,,,NC - District 22B,2018,both,,,
2384,37059,Davie,NC - District 22B,NC,,6381,Garry,Frank,,M,C,26,Yes,Not Sure,No,,NC - District 22B - 2018,,,,,NC - District 22B,2018,both,,,
2385,37061,Duplin,NC - District 4,NC,,6352,Ernie,Lee,,M,C,10,Yes,Not Sure,No,,NC - District 4 - 2018,,2014,,,NC - District 4,2018,both,,,
2386,37103,Jones,NC - District 4,NC,,6352,Ernie,Lee,,M,C,10,Yes,Not Sure,No,,NC - District 4 - 2018,,2014,,,NC - District 4,2018,both,,,
2387,37133,Onslow,NC - District 4,NC,,6352,Ernie,Lee,,M,C,10,Yes,Not Sure,No,,NC - District 4 - 2018,,2014,,,NC - District 4,2018,both,,,
2388,37163,Sampson,NC - District 4,NC,,6352,Ernie,Lee,,M,C,10,Yes,Not Sure,No,,NC - District 4 - 2018,,2014,,,NC - District 4,2018,both,,,
2389,37063,Durham,NC - District 14,NC,,6363,Roger,Echols,,M,AA,10,Yes,Not Sure,No,,NC - District 14 - 2018,,2014,,,NC - District 14,2018,both,,,
2390,37065,Edgecombe,NC - District 7,NC,,6355,Robert,Evans,,M,AA,10,Yes,Not Sure,No,,NC - District 7 - 2018,2009,2014,,,NC - District 7,2018,both,,,
2391,37127,Nash,NC - District 7,NC,,6355,Robert,Evans,,M,AA,10,Yes,Not Sure,No,,NC - District 7 - 2018,2009,2014,,,NC - District 7,2018,both,,,
2392,37195,Wilson,NC - District 7,NC,,6355,Robert,Evans,,M,AA,10,Yes,Not Sure,No,,NC - District 7 - 2018,2009,2014,,,NC - District 7,2018,both,,,
2393,37067,Forsyth,NC - District 21,NC,,6379,James Roderick,O'Neill,,M,C,26,Yes,Not Sure,No,,NC - District 21 - 2018,,2014,,,NC - District 21,2018,both,,,
2394,37069,Franklin,NC - District 9,NC,,6357,Michael,Waters,,M,C,10,Yes,Not Sure,No,,NC - District 9 - 2018,,2014,,,NC - District 9,2018,both,,,
2395,37077,Granville,NC - District 9,NC,,6357,Michael,Waters,,M,C,10,Yes,Not Sure,No,,NC - District 9 - 2018,,2014,,,NC - District 9,2018,both,,,
2396,37181,Vance,NC - District 9,NC,,6357,Michael,Waters,,M,C,10,Yes,Not Sure,No,,NC - District 9 - 2018,,2014,,,NC - District 9,2018,both,,,
2397,37185,Warren,NC - District 9,NC,,6357,Michael,Waters,,M,C,10,Yes,Not Sure,No,,NC - District 9 - 2018,,2014,,,NC - District 9,2018,both,,,
2398,37071,Gaston,NC - District 27A,NC,,6386,Locke,Bell,,M,C,26,Yes,Not Sure,No,,NC - District 27A - 2018,,2014,,note abuse: http://thinkprogress.org/immigration/2015/05/09/3657080/north-carolina-district-attorney-u-visa-latino/,NC - District 27A,2018,both,,,
2399,37079,Greene,NC - District 8,NC,,6356,Matthew,Delbridge,,M,C,26,Yes,Not Sure,No,,NC - District 8 - 2018,,2014,,,NC - District 8,2018,both,,,
2400,37107,Lenoir,NC - District 8,NC,,6356,Matthew,Delbridge,,M,C,26,Yes,Not Sure,No,,NC - District 8 - 2018,,2014,,,NC - District 8,2018,both,,,
2401,37191,Wayne,NC - District 8,NC,,6356,Matthew,Delbridge,,M,C,26,Yes,Not Sure,No,,NC - District 8 - 2018,,2014,,,NC - District 8,2018,both,,,
2402,37081,Guilford,NC - District 18,NC,,6371,Doug,Henderson,,M,C,10,Yes,Not Sure,No,,NC - District 18 - 2018,,2014,,,NC - District 18,2018,both,,,
2403,37085,Harnett,NC - District 11A,NC,,6360,Vernon,Stewart,,M,C,10,Yes,Yes,No,unopposed,NC - District 11A - 2016,,2012,,,NC - District 11A,2016,both,,,
2404,37101,Johnston,NC - District 11A,NC,,6360,Vernon,Stewart,,M,C,10,Yes,Yes,No,unopposed,NC - District 11A - 2016,,2012,,,NC - District 11A,2016,both,,,
2405,37105,Lee,NC - District 11A,NC,,6360,Vernon,Stewart,,M,C,10,Yes,Yes,No,unopposed,NC - District 11A - 2016,,2012,,,NC - District 11A,2016,both,,,
2406,37089,Henderson,NC - District 29B,NC,,6390,Gregory,Newman,,M,C,26,Yes,Not Sure,No,,NC - District 29B - 2018,,2014,,,NC - District 29B,2018,both,,,
2407,37149,Polk,NC - District 29B,NC,,6390,Gregory,Newman,,M,C,26,Yes,Not Sure,No,,NC - District 29B - 2018,,2014,,,NC - District 29B,2018,both,,,
2408,37175,Transylvania,NC - District 29B,NC,,6390,Gregory,Newman,,M,C,26,Yes,Not Sure,No,,NC - District 29B - 2018,,2014,,,NC - District 29B,2018,both,,,
2409,37093,Hoke,NC - District 16A,NC,,7605,James R.,Allen,,M,AA,10,No ,Yes,No ,No,NC - District 16A - 2016,,,,,NC - District 16A,2016,both,,,
2410,37093,Hoke,NC - District 16A,NC,,6366,Kristy,Newton,,F,C,10,Yes,Yes,No,Yes,NC - District 16A - 2016,,2012,,,NC - District 16A,2016,both,,,
2411,37165,Scotland,NC - District 16A,NC,,7605,James R.,Allen,,M,AA,10,No ,Yes,No ,No,NC - District 16A - 2016,,,,,NC - District 16A,2016,both,,,
2412,37165,Scotland,NC - District 16A,NC,,6366,Kristy,Newton,,F,C,10,Yes,Yes,No,Yes,NC - District 16A - 2016,,2012,,,NC - District 16A,2016,both,,,
2413,37111,McDowell,NC - District 29A,NC,,6389,Ted,Bell,,M,C,26,Yes,Not Sure,No,,NC - District 29A - 2018,,2014,,,NC - District 29A,2018,both,,,
2414,37161,Rutherford,NC - District 29A,NC,,6389,Ted,Bell,,M,C,26,Yes,Not Sure,No,,NC - District 29A - 2018,,2014,,,NC - District 29A,2018,both,,,
2415,37119,Mecklenburg,NC - District 26,NC,,6385,Andrew,Murray,,M,C,26,Yes,Not Sure,No,,NC - District 26 - 2018,,2014,,,NC - District 26,2018,both,,,
2416,37123,Montgomery,NC - District 19B,NC,,6374,Andrew,Gregson,,M,C,26,No,Yes,No,unopposed,NC - District 19B - 2016,,,,,NC - District 19B,2016,both,,,
2417,37123,Montgomery,NC - District 19B,NC,,6373,Garland,Yates,,M,C,26,Yes,No,No,,NC - District 19B - 2016,1981,2012,,,NC - District 19B,2016,both,,,
2418,37151,Randolph,NC - District 19B,NC,,6374,Andrew,Gregson,,M,C,26,No,Yes,No,unopposed,NC - District 19B - 2016,,,,,NC - District 19B,2016,both,,,
2419,37151,Randolph,NC - District 19B,NC,,6373,Garland,Yates,,M,C,26,Yes,No,No,,NC - District 19B - 2016,1981,2012,,,NC - District 19B,2016,both,,,
2420,37125,Moore,NC - District 19D,NC,,6376,Maureen,Krueger,,F,C,26,Yes,Yes,No,unopposed,NC - District 19D - 2016,2007,2012,,,NC - District 19D,2016,both,,,
2421,37129,New Hanover,NC - District 5,NC,,6353,Ben,David,,M,C,10,Yes,Not Sure,No,,NC - District 5 - 2018,,2014,,,NC - District 5,2018,both,,,
2422,37141,Pender,NC - District 5,NC,,6353,Ben,David,,M,C,10,Yes,Not Sure,No,,NC - District 5 - 2018,,2014,,,NC - District 5,2018,both,,,
2423,37147,Pitt,NC - District 3A,NC,,6350,Kimberly,Robb,,F,C,26,Yes,Not Sure,No,,NC - District 3A - 2018,,2014,,,NC - District 3A,2018,both,,,
2424,37155,Robeson,NC - District 16B,NC,,6367,Luther Johnson,Britt III,,M,C,10,Yes,Not Sure,No,,NC - District 16B - 2018,,2014,,,NC - District 16B,2018,both,,,
2425,37157,Rockingham,NC - District 17A,NC,,6369,Craig,Blitzer,,M,C,26,Yes,Not Sure,No,,NC - District 17A - 2018,,2014,,,NC - District 17A,2018,both,,,
2426,37159,Rowan,NC - District 19C,NC,,6375,Brandy,Cook,,F,C,26,Yes,Not Sure,No,,NC - District 19C - 2018,,2014,,,NC - District 19C,2018,both,,,
2427,37167,Stanly,NC - District 20A,NC,,6377,T. Lynn,Clodfelter,,M,C,26,Yes,Not Sure,No,,NC - District 20A - 2018,2015,2014,,,NC - District 20A,2018,both,,,
2428,37169,Stokes,NC - District 17B,NC,,6370,Ricky,Bowman,,M,C,10,Yes,Not Sure,No,,NC - District 17B - 2018,1996,2014,,,NC - District 17B,2018,both,,,
2429,37171,Surry,NC - District 17B,NC,,6370,Ricky,Bowman,,M,C,10,Yes,Not Sure,No,,NC - District 17B - 2018,1996,2014,,,NC - District 17B,2018,both,,,
2430,37179,Union,NC - District 20B,NC,,6378,Trey,Robinson,,M,C,26,Yes,Not Sure,No,,NC - District 20B - 2018,,2014,,,NC - District 20B,2018,both,,,
2431,37183,Wake,NC - District 10,NC,,6359,Nancy Lorrin,Freeman,,F,C,10,Yes,Not Sure,No,,NC - District 10 - 2018,,2014,,,NC - District 10,2018,both,,,
2432,38001,Adams,ND - Adams,ND,,6392,Aaron,Roseland,,M,C,19,Yes,Not Sure,No,,ND - Adams - 2018,,2014,,,ND - Adams,2018,both,,,
2433,38003,Barnes,ND - Barnes,ND,,6393,Carl,Martineck,,M,C,19,Yes,Not Sure,No,,ND - Barnes - 2018,2014,2014,,,ND - Barnes,2018,both,,,
2434,38005,Benson,ND - Benson,ND,,6394,James,Wang,,M,A,19,Yes,Not Sure,No,,ND - Benson - 2018,,2014,,,ND - Benson,2018,both,,,
2435,38007,Billings,ND - Billings,ND,,6395,Jay,Brovold,,M,C,19,Yes,Not Sure,Yes,,ND - Billings - 2018,,,,,ND - Billings,2018,both,,,
2436,38009,Bottineau,ND - Bottineau,ND,,6396,Asmunder Swain,Benson III,,M,C,19,Yes,Not Sure,No,,ND - Bottineau - 2018,,2014,,,ND - Bottineau,2018,both,,,
2437,38011,Bowman,ND - Bowman,ND,,6397,Stephanie,Pretzer,,F,C,19,Yes,Not Sure,No,,ND - Bowman - 2018,,2014,,,ND - Bowman,2018,both,,,
2438,38013,Burke,ND - Burke,ND,,6398,Amber,Fiesel,,F,C,19,Yes,Not Sure,No,,ND - Burke - 2018,,2014,,,ND - Burke,2018,both,,,
2439,38015,Burleigh,ND - Burleigh,ND,,6399,Richard,Riha,,M,C,19,Yes,Not Sure,No,,ND - Burleigh - 2018,,2014,,,ND - Burleigh,2018,both,,,
2440,38017,Cass,ND - Cass,ND,,6400,Birch,Burdick,,M,C,19,Yes,Not Sure,No,,ND - Cass - 2018,,2014,,,ND - Cass,2018,both,,,
2441,38019,Cavalier,ND - Cavalier,ND,,6401,R. Scott,Stewart,,M,C,19,Yes,Not Sure,No,,ND - Cavalier - 2018,,2014,,,ND - Cavalier,2018,both,,,
2442,38021,Dickey,ND - Dickey,ND,,6402,Gary,Neuharth,,M,C,19,Yes,Not Sure,No,,ND - Dickey - 2018,,2014,,,ND - Dickey,2018,both,,,
2443,38023,Divide,ND - Divide,ND,,6403,Seymour,Jordan,,M,C,19,Yes,Not Sure,No,,ND - Divide - 2018,,2014,,,ND - Divide,2018,both,,,
2444,38025,Dunn,ND - Dunn,ND,,6404,Pat,Merriman,,M,C,19,Yes,Not Sure,No,,ND - Dunn - 2018,,2014,,,ND - Dunn,2018,both,,,
2445,38027,Eddy,ND - Eddy,ND,,6405,Travis Scott,Peterson,,M,C,19,Yes,Not Sure,No,,ND - Eddy - 2018,,2014,,,ND - Eddy,2018,both,,,
2446,38029,Emmons,ND - Emmons,ND,,6406,Donavin,Grenz,,F,C,19,Yes,Not Sure,No,,ND - Emmons - 2018,2015,2014,,,ND - Emmons,2018,both,,,
2447,38031,Foster,ND - Foster,ND,,6407,Paul,Murphy,,M,C,19,Yes,Not Sure,No,,ND - Foster - 2018,,2014,,,ND - Foster,2018,both,,,
2448,38033,Golden Valley,ND - Golden Valley,ND,,6408,Elizabeth,Ebert,,F,C,19,Yes,Not Sure,Yes,,ND - Golden Valley - 2018,2015,,,,ND - Golden Valley,2018,both,,,
2449,38035,Grand Forks,ND - Grand Forks,ND,,6409,David,Jones,,M,C,19,Yes,Not Sure,Yes,,ND - Grand Forks - 2018,2015,,,,ND - Grand Forks,2018,both,,,
2450,38037,Grant,ND - Grant,ND,,6410,Todd,Schwarz,,M,C,19,No,No,Yes,,ND - Grant - 2018,2015,2014,,"Resigned in 2015, prosecuted Craig Cobb and Kynan Dutton: http://bismarcktribune.com/news/state-and-regional/three-counties-search-for-new-state-s-attorneys/article_55f529ba-42cc-5598-a7cc-adb853bd7388.html",ND - Grant,2018,both,,,
2451,38037,Grant,ND - Grant,ND,,6411,Grant,Walker,,M,C,19,Yes,Not Sure,Yes,,ND - Grant - 2018,,,,,ND - Grant,2018,both,,,
2452,38039,Griggs,ND - Griggs,ND,,6412,Jayme,Tenneson,,M,C,19,Yes,Not Sure,No,,ND - Griggs - 2018,,2014,,,ND - Griggs,2018,both,,,
2453,38041,Hettinger,ND - Hettinger,ND,,6413,Amy,Pikovsky,,F,C,19,Yes,Not Sure,Yes,,ND - Hettinger - 2018,2015,2014,,,ND - Hettinger,2018,both,,,
2454,38043,Kidder,ND - Kidder,ND,,6414,Eric,Hetland,,M,C,19,Yes,Not Sure,No,,ND - Kidder - 2018,,2014,,,ND - Kidder,2018,both,,,
2455,38045,LaMoure,ND - LaMoure,ND,,6415,Tonya,Duffy,,F,C,19,Yes,Not Sure,No,,ND - LaMoure - 2018,2015,2014,,,ND - LaMoure,2018,both,,,
2456,38047,Logan,ND - Logan,ND,,6416,Isaac,Zimmerman,,M,C,19,Yes,Not Sure,No,,ND - Logan - 2018,,2014,,,ND - Logan,2018,both,,,
2457,38049,McHenry,ND - McHenry,ND,,6417,Cassey,Breyer,,F,C,19,Yes,Not Sure,No,,ND - McHenry - 2018,,2014,,,ND - McHenry,2018,both,,,
2458,38051,McIntosh,ND - McIntosh,ND,,6418,Terry,Elhard,,M,C,19,Yes,Not Sure,No,,ND - McIntosh - 2018,,2014,,,ND - McIntosh,2018,both,,,
2459,38053,McKenzie,ND - McKenzie,ND,,6419,Jacob,Rodenbiker,,M,C,19,Yes,Not Sure,No,,ND - McKenzie - 2018,,2014,,,ND - McKenzie,2018,both,,,
2460,38055,McLean,ND - McLean,ND,,6420,Ladd,Erickson,,M,C,19,Yes,Not Sure,No,,ND - McLean - 2018,,2014,,,ND - McLean,2018,both,,,
2461,38057,Mercer,ND - Mercer,ND,,6421,Jessica,Binder,,F,C,19,Yes,Not Sure,No,,ND - Mercer - 2018,,2014,,,ND - Mercer,2018,both,,,
2462,38059,Morton,ND - Morton,ND,,6422,Allen,Koppy,,M,C,19,Yes,Not Sure,No,,ND - Morton - 2018,,2014,,,ND - Morton,2018,both,,,
2463,38061,Mountrail,ND - Mountrail,ND,,6423,Wade,Enget,,M,C,19,Yes,Not Sure,No,,ND - Mountrail - 2018,,2014,,,ND - Mountrail,2018,both,,,
2464,38063,Nelson,ND - Nelson,ND,,6424,Jayme,Tenneson,,M,C,19,Yes,Not Sure,No,,ND - Nelson - 2018,,2014,,,ND - Nelson,2018,both,,,
2465,38065,Oliver,ND - Oliver,ND,,6425,John,Mahoney,,M,C,19,Yes,Not Sure,No,,ND - Oliver - 2018,,2014,,,ND - Oliver,2018,both,,,
2466,38067,Pembina,ND - Pembina,ND,,6426,Ryan,Bialas,,M,C,19,Yes,Not Sure,Yes,,ND - Pembina - 2018,2015,,,http://www.wdaz.com/news/north-dakota/3665234-three-finalists-named-pembina-county-searches-states-attorney-replacement,ND - Pembina,2018,both,,,
2467,38069,Pierce,ND - Pierce,ND,,6427,Galen,Mack,,M,C,19,Yes,Not Sure,No,,ND - Pierce - 2018,,2014,,,ND - Pierce,2018,both,,,
2468,38071,Ramsey,ND - Ramsey,ND,,6428,Lonnie,Olson,,M,C,19,Yes,Not Sure,No,,ND - Ramsey - 2018,1991,2014,,,ND - Ramsey,2018,both,,,
2469,38073,Ransom,ND - Ransom,ND,,6429,Fallon,Kelly,,M,C,19,Yes,Not Sure,No,,ND - Ransom - 2018,,2014,,,ND - Ransom,2018,both,,,
2470,38075,Renville,ND - Renville,ND,,6430,Marvin,Madsen,,M,C,19,Yes,Not Sure,No,,ND - Renville - 2018,,2014,,,ND - Renville,2018,both,,,
2471,38077,Richland,ND - Richland,ND,,6431,Ronald,McBeth,,M,C,19,Yes,Not Sure,No,,ND - Richland - 2018,,2014,,,ND - Richland,2018,both,,,
2472,38079,Rolette,ND - Rolette,ND,,6432,Ryan James,Thompson,,M,C,19,Yes,Not Sure,No,,ND - Rolette - 2018,,2014,,,ND - Rolette,2018,both,,,
2473,38081,Sargent,ND - Sargent,ND,,6433,Lyle,Bopp,,M,C,19,Yes,Not Sure,No,,ND - Sargent - 2018,,2014,,,ND - Sargent,2018,both,,,
2474,38083,Sheridan,ND - Sheridan,ND,,6434,Ladd,Erickson,,M,C,19,Yes,Not Sure,No,,ND - Sheridan - 2018,,2014,,,ND - Sheridan,2018,both,,,
2475,38085,Sioux,ND - Sioux,ND,,6435,Amy,Pilovsky,,F,C,19,Yes,Not Sure,No,,ND - Sioux - 2018,,2014,,,ND - Sioux,2018,both,,,
2476,38087,Slope,ND - Slope,ND,,6436,Erin,Melling,,F,C,19,Yes,Not Sure,Yes,,ND - Slope - 2018,2015,,,,ND - Slope,2018,both,,,
2477,38089,Stark,ND - Stark,ND,,6437,Tom,Henning,,M,C,19,Yes,Not Sure,No,,ND - Stark - 2018,,2014,,,ND - Stark,2018,both,,,
2478,38091,Steele,ND - Steele,ND,,6438,Charles Alan,Stock,,M,C,19,Yes,Not Sure,No,,ND - Steele - 2018,,,,,ND - Steele,2018,both,,,
2479,38093,Stutsman,ND - Stutsman,ND,,6439,Frederick,Fremgen,,M,C,19,Yes,Not Sure,No,,ND - Stutsman - 2018,,2014,,,ND - Stutsman,2018,both,,,
2480,38095,Towner,ND - Towner,ND,,6440,Tom,Nikolaisen Jr,,M,C,19,Yes,Not Sure,No,,ND - Towner - 2018,2015,2014,,,ND - Towner,2018,both,,,
2481,38097,Traill,ND - Traill,ND,,6441,Stuart,Larson,,M,C,19,Yes,Not Sure,No,,ND - Traill - 2018,,2014,,,ND - Traill,2018,both,,,
2482,38099,Walsh,ND - Walsh,ND,,6442,Barbara,Whelan,,F,C,19,Yes,Not Sure,No,,ND - Walsh - 2018,,2014,,,ND - Walsh,2018,both,,,
2483,38101,Ward,ND - Ward,ND,,6443,Rozanna,Larson,,F,C,19,Yes,Not Sure,No,,ND - Ward - 2018,2009,2014,,,ND - Ward,2018,both,,,
2484,38103,Wells,ND - Wells,ND,,6444,Kathleen,Murray,,F,C,19,Yes,Not Sure,No,,ND - Wells - 2018,,2014,,,ND - Wells,2018,both,,,
2485,38105,Williams,ND - Williams,ND,,6445,Marlyce,Wilder,,F,C,19,Yes,Not Sure,No,,ND - Williams - 2018,2008,2014,,,ND - Williams,2018,both,,,
2486,39001,Adams,OH - Adams,OH,,6446,Van Erten,Kelley,,M,C,26,Yes,Yes,No,,OH - Adams - 2016,,2012,,,OH - Adams,2016,both,,,
2487,39003,Allen,OH - Allen,OH,,6447,Juergen,Waldick,,M,C,26,Yes,Yes,No,,OH - Allen - 2016,2004,2012,,,OH - Allen,2016,both,,,
2488,39005,Ashland,OH - Ashland,OH,,6448,Christopher,Tunnell,,M,C,26,Yes,Yes,Yes,,OH - Ashland - 2016,2014,2014,,"Was appointed, and is running: https://www.facebook.com/tunnellforprosecutor/",OH - Ashland,2016,both,,,
2489,39007,Ashtabula,OH - Ashtabula,OH,,6449,Nicholas,Iarocci,,M,C,10,Yes,Yes,No,Yes,OH - Ashtabula - 2016,2013,2014,,,OH - Ashtabula,2016,both,,,
2490,39009,Athens,OH - Athens,OH,,6450,Keller,Blackburn,,M,C,10,Yes,Yes,No,,OH - Athens - 2016,,2012,,,OH - Athens,2016,both,,,
2491,39011,Auglaize,OH - Auglaize,OH,,6451,Edwin,Pierce,,M,C,26,Yes,Yes,No,,OH - Auglaize - 2016,,2012,,,OH - Auglaize,2016,both,,,
2492,39013,Belmont,OH - Belmont,OH,,6452,Daniel,Fry,,M,C,26,Yes,Yes,Yes,,OH - Belmont - 2016,,,,,OH - Belmont,2016,both,,,
2493,39015,Brown,OH - Brown,OH,,6454,Zac,Corbin,,M,C,26,No,Yes,No,Yes,OH - Brown - 2016,,,,,OH - Brown,2016,both,,,
2494,39015,Brown,OH - Brown,OH,,6453,Jessica,Little,,F,C,26,Yes,No,No,,OH - Brown - 2016,,2012,,http://www.maysville-online.com/news/local/m-odow-suit-includes-complaint-against-prosecutor/article_567ad13a-2ec2-586b-b70f-53d5a444532e.html,OH - Brown,2016,both,,,
2495,39017,Butler,OH - Butler,OH,,6455,Michael,Gmoser,,M,C,26,Yes,Yes,No,,OH - Butler - 2016,,2012,,,OH - Butler,2016,both,,,
2496,39019,Carroll,OH - Carroll,OH,,6457,Steven,Barnett,,M,Not Sure,26,No,Yes,No,Yes,OH - Carroll - 2016,,,,,OH - Carroll,2016,both,,,
2497,39019,Carroll,OH - Carroll,OH,,6456,Donal,"Burns, Jr.",,M,C,26,Yes,No,No,,OH - Carroll - 2016,,2012,,,OH - Carroll,2016,both,,,
2498,39019,Carroll,OH - Carroll,OH,,6458,Kathleen,Stoneman,,F,Not Sure,10,No,Yes,No,Yes,OH - Carroll - 2016,,,,,OH - Carroll,2016,both,,,
2499,39021,Champaign,OH - Champaign,OH,,6459,Kevin,Talebi,,M,C,26,Yes,Yes,No,,OH - Champaign - 2016,,2012,,,OH - Champaign,2016,both,,,
2500,39023,Clark,OH - Clark,OH,,6461,Ed,Frizzell,,M,Not Sure,10,No,Yes,No,,OH - Clark - 2016,,,,,OH - Clark,2016,both,,,
2501,39023,Clark,OH - Clark,OH,,6460,"D, Andrew",Wilson,,M,C,26,Yes,Yes,No,,OH - Clark - 2016,,2012,,,OH - Clark,2016,both,,,
2502,39025,Clermont,OH - Clermont,OH,,6462,D. Vincent,Faris,,M,C,26,Yes,Yes,No,,OH - Clermont - 2016,,2012,,,OH - Clermont,2016,both,,,
2503,39027,Clinton,OH - Clinton,OH,,6463,Richard,Moyer,,M,C,26,Yes,Yes,No,,OH - Clinton - 2016,,2012,,,OH - Clinton,2016,both,,,
2504,39029,Columbiana,OH - Columbiana,OH,,6464,Robert,Herron,,M,C,10,Yes,Yes,No,,OH - Columbiana - 2016,,2012,,,OH - Columbiana,2016,both,,,
2505,39031,Coshocton,OH - Coshocton,OH,,6465,Jason,Given,,M,C,26,Yes,Yes,No,,OH - Coshocton - 2016,,2012,,,OH - Coshocton,2016,both,,,
2506,39033,Crawford,OH - Crawford,OH,,6466,Matthew,Crall,,M,C,26,Yes,Yes,No,Yes,OH - Crawford - 2016,,2012,,,OH - Crawford,2016,both,,,
2507,39033,Crawford,OH - Crawford,OH,,6467,Bob,Ratliff,,M,C,26,No,Yes,No,No,OH - Crawford - 2016,,,,,OH - Crawford,2016,both,,,
2508,39035,Cuyahoga,OH - Cuyahoga,OH,,6468,Timothy,McGinty,,M,C,10,Yes,Yes,No,No,OH - Cuyahoga - 2016,,2012,,,OH - Cuyahoga,2016,both,,,
2509,39035,Cuyahoga,OH - Cuyahoga,OH,,6469,Michael,O'Malley,,M,C,10,No,Yes,No,Yes,OH - Cuyahoga - 2016,,,,http://www.cleveland.com/metro/index.ssf/2015/11/tamir_rice_supporters_deliver.html http://www.cleveland.com/metro/index.ssf/2015/12/democratic_ward_leaders_recomm.html,OH - Cuyahoga,2016,both,,,
2510,39037,Darke,OH - Darke,OH,,6470,Kelly,Ormsby,,M,C,26,Yes,Yes,No,,OH - Darke - 2016,,2012,,,OH - Darke,2016,both,,,
2511,39039,Defiance,OH - Defiance,OH,,6471,Morris,Murray,,M,C,26,Yes,Yes,No,,OH - Defiance - 2016,,2012,,,OH - Defiance,2016,both,,,
2512,39041,Delaware,OH - Delaware,OH,,6472,Carol,O'Brien,,F,C,26,Yes,Yes,No,,OH - Delaware - 2016,,2012,,,OH - Delaware,2016,both,,,
2513,39043,Erie,OH - Erie,OH,,6473,Kevin,Baxter,,M,C,10,Yes,Yes,No,,OH - Erie - 2016,,2012,,,OH - Erie,2016,both,,,
2514,39045,Fairfield,OH - Fairfield,OH,,6474,Gregg,Marx,,M,C,26,Yes,Yes,No,No,OH - Fairfield - 2016,,2012,,,OH - Fairfield,2016,both,,,
2515,39045,Fairfield,OH - Fairfield,OH,,6475,Kyle,Witt,,M,Not Sure,26,No,Yes,No,Yes,OH - Fairfield - 2016,,,,,OH - Fairfield,2016,both,,,
2516,39047,Fayette,OH - Fayette,OH,,6476,Jess ,Weade,,M,C,26,Yes,Yes,No,,OH - Fayette - 2016,,2012,,,OH - Fayette,2016,both,,,
2517,39049,Franklin,OH - Franklin,OH,,7631,Bob,Fitrakis,,M,C,12,No,Yes,No,,OH - Franklin - 2016,,,,,OH - Franklin,2016,both,,,
2518,39049,Franklin,OH - Franklin,OH,,6478,Zach ,Klein,,M,C,10,No,Yes,No,,OH - Franklin - 2016,,,,,OH - Franklin,2016,both,,,
2519,39049,Franklin,OH - Franklin,OH,,6477,Ron ,O'Brien,,M,C,26,Yes,Yes,No,,OH - Franklin - 2016,1996,2012,,,OH - Franklin,2016,both,,,
2520,39051,Fulton,OH - Fulton,OH,,6479,Scott,Haselman,,M,C,26,Yes,Yes,No,,OH - Fulton - 2016,,2012,,,OH - Fulton,2016,both,,,
2521,39053,Gallia,OH - Gallia,OH,,6480,C. Jeffrey,Adkins,,M,C,10,Yes,Yes,No,,OH - Gallia - 2016,,2012,,,OH - Gallia,2016,both,,,
2522,39053,Gallia,OH - Gallia,OH,,6481,Jason,Holdren,,M,Not Sure,26,No,Yes,No,,OH - Gallia - 2016,,,,,OH - Gallia,2016,both,,,
2523,39055,Geauga,OH - Geauga,OH,,6482,James,Flaiz,,M,C,26,Yes,Yes,No,,OH - Geauga - 2016,,2012,,,OH - Geauga,2016,both,,,
2524,39057,Greene,OH - Greene,OH,,6483,Stephen,Haller,,M,C,26,Yes,Yes,No,,OH - Greene - 2016,,2012,,,OH - Greene,2016,both,,,
2525,39059,Guernsey,OH - Guernsey,OH,,6487,Kent,Biegler,,M,C,10,No,Yes,No,,OH - Guernsey - 2016,,,,,OH - Guernsey,2016,both,,,
2526,39059,Guernsey,OH - Guernsey,OH,,6485,Joe,Blue,,M,Not Sure,26,No,Yes,No,Yes,OH - Guernsey - 2016,,,,,OH - Guernsey,2016,both,,,
2527,39059,Guernsey,OH - Guernsey,OH,,6486,Michael,Groh,,M,Not Sure,26,No,Yes,No,No,OH - Guernsey - 2016,,,,,OH - Guernsey,2016,both,,,
2528,39059,Guernsey,OH - Guernsey,OH,,6484,Daniel,Padden,,M,C,26,Yes,No,No,,OH - Guernsey - 2016,,2012,,,OH - Guernsey,2016,both,,,
2529,39061,Hamilton,OH - Hamilton,OH,,6488,Joseph,Deters,,M,C,26,Yes,Yes,No,,OH - Hamilton - 2016,,2012,,,OH - Hamilton,2016,both,,,
2530,39061,Hamilton,OH - Hamilton,OH,,6489,Alan,Triggs,,M,AA,10,No,Yes,No,,OH - Hamilton - 2016,,,,http://www.wlwt.com/news/hamilton-county-prosecutor-candidate-drops-out-replaced-by-alan-triggs/37268660,OH - Hamilton,2016,both,,,
